symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDJPY,short,2024-07-19 04:00:00,157.375,2024-07-19 08:00:00,157.353,0,0.0,0.0001397934868943057,4.0,take_profit,0.6333333333333333
USDJPY,short,2024-07-19 08:00:00,157.353,2024-07-19 12:00:00,157.438,0,-0.0,-0.0005401867139487619,4.0,stop_loss,0.6999999999999998
GBPUSD,short,2024-07-18 08:00:00,1.30005,2024-07-19 16:00:00,1.29212,122900,974.5969999999991,0.006099765393638701,32.0,take_profit,0.6999999999999998
USDJPY,short,2024-07-19 12:00:00,157.438,2024-07-19 16:00:00,157.381,0,0.0,0.00036204728210462503,4.0,take_profit,0.7666666666666666
USDJPY,short,2024-07-19 16:00:00,157.381,2024-07-19 20:00:00,157.501,0,-0.0,-0.0007624808585534757,4.0,stop_loss,0.7333333333333334
GBPUSD,short,2024-07-19 16:00:00,1.29212,2024-07-22 00:00:00,1.2931,186900,-183.16199999999643,-0.0007584434882208935,56.0,time_exit_8h,0.8000000000000002
USDJPY,short,2024-07-19 20:00:00,157.501,2024-07-22 00:00:00,157.395,0,0.0,0.0006730115999263151,52.0,take_profit,0.6333333333333333
USDJPY,short,2024-07-22 00:00:00,157.395,2024-07-22 04:00:00,157.426,0,-0.0,-0.00019695670129278242,4.0,stop_loss,0.7000000000000001
GBPUSD,short,2024-07-22 00:00:00,1.2931,2024-07-22 08:00:00,1.29224,124300,106.8979999999827,0.0006650684401823996,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-22 04:00:00,157.426,2024-07-22 08:00:00,156.803,0,0.0,0.003957414912403228,4.0,take_profit,0.7000000000000001
USDJPY,short,2024-07-22 08:00:00,156.803,2024-07-22 12:00:00,156.902,0,-0.0,-0.0006313654713238238,4.0,stop_loss,0.6999999999999998
USDCHF,long,2024-07-18 12:00:00,0.8839,2024-07-22 16:00:00,0.89004,270700,1662.0980000000093,0.006946487159180941,100.0,take_profit,0.8333333333333334
GBPUSD,short,2024-07-22 08:00:00,1.29224,2024-07-22 16:00:00,1.29085,186700,259.51300000000043,0.001075651581749522,8.0,session_change,0.7666666666666666
USDJPY,short,2024-07-22 12:00:00,156.902,2024-07-22 16:00:00,157.113,0,-0.0,-0.001344788466686293,4.0,stop_loss,0.7666666666666666
USDCHF,long,2024-07-22 20:00:00,0.88949,2024-07-23 00:00:00,0.88944,0,-0.0,-5.6211986644025785e-05,4.0,stop_loss,0.7000000000000001
USDCHF,long,2024-07-23 00:00:00,0.88944,2024-07-23 04:00:00,0.8887,0,-0.0,-0.0008319841698146732,4.0,stop_loss,0.7000000000000001
GBPUSD,short,2024-07-22 16:00:00,1.29085,2024-07-23 08:00:00,1.29179,190700,-179.25799999998873,-0.0007282023472904992,16.0,time_exit_8h,0.8000000000000002
USDJPY,short,2024-07-22 16:00:00,157.113,2024-07-23 08:00:00,156.051,1000,1062.0000000000118,0.006759466116744075,16.0,take_profit,0.7333333333333334
USDCHF,long,2024-07-23 04:00:00,0.8887,2024-07-23 08:00:00,0.88959,0,0.0,0.0010014628108472447,4.0,take_profit,0.7000000000000001
USDCHF,long,2024-07-23 08:00:00,0.88959,2024-07-23 12:00:00,0.8912,0,0.0,0.0018098225025011527,4.0,take_profit,0.6333333333333333
GBPUSD,short,2024-07-23 08:00:00,1.29179,2024-07-23 16:00:00,1.29129,192200,96.09999999998942,0.0003870598162239566,8.0,session_change,0.7666666666666666
USDJPY,short,2024-07-23 08:00:00,156.051,2024-07-23 16:00:00,156.029,1100,24.199999999990496,0.00014097955155680748,8.0,session_change,0.6999999999999998
EURUSD,long,2024-07-23 12:00:00,1.0858,2024-07-23 16:00:00,1.08537,0,-0.0,-0.0003960213667343456,4.0,stop_loss,0.7000000000000001
GBPUSD,short,2024-07-23 16:00:00,1.29129,2024-07-24 00:00:00,1.28998,192500,252.1750000000278,0.0010144893865825216,8.0,session_change,0.8000000000000002
USDJPY,short,2024-07-23 16:00:00,156.029,2024-07-24 00:00:00,155.842,1100,205.69999999998174,0.001198495151542235,8.0,session_change,0.7333333333333334
